source	target	strength
T01599	R12549	0.98
T01599	R12550	0.98
T01599	R12551	0.98
T01599	R12552	0.98
T01599	R12553	0.98
T01599	R12554	0.98
T01599	R12555	0.98
T01599	R12556	0.98
T01599	R12557	0.98
T01599	R12558	0.98
T01599	R12559	0.98
T01599	R12560	0.98
T01599	R12561	0.98
T01599	R12562	0.98
T01599	R12563	0.98
T01599	R12564	0.98
T01599	R12565	0.98
T01599	R12566	0.98
T01599	R12567	0.98
T01599	R12568	0.98
T01599	R12569	0.98
T01599	R12570	0.98
T01599	R12571	0.98
T01599	R12572	0.98
T01599	R12573	0.98
T01599	R12574	0.98
T01599	R12575	0.98
T01599	R12576	0.98
T01599	R12461	0.98
T01599	R12504	0.98
T01599	R12505	0.98
T01599	R12506	0.98
T01599	R12507	0.98
T01599	R12508	0.98
T01599	R12509	0.98
T01599	R12510	0.98
T01599	R12511	0.98
T01599	R12512	0.98
T01599	R12513	0.98
T01599	R12514	0.98
T01599	R12515	0.98
T01599	R12516	0.98
T01599	R12517	0.98
T01599	R12518	0.98
T01599	R12519	0.98
T01599	R12520	0.98
T01599	R12521	0.98
T01599	R12522	0.98
T01599	R12523	0.98
T01599	R12524	0.98
T01599	R12525	0.98
T01599	R12526	0.98
T01599	R12527	0.98
T01599	R12528	0.98
T01599	R12529	0.98
T01599	R12530	0.98
T01599	R12531	0.98
T01599	R12532	0.98
T01599	R12533	0.98
T01599	R12534	0.98
T01599	R12535	0.98
T01599	R12536	0.98
T01599	R05088	0.98
T01599	R05087	0.98
T01607	R05828	0.98
T01607	R05829	0.98
T01607	R05830	0.98
T01607	R05831	0.98
T01607	R05832	0.98
T01607	R05833	0.98
T01607	R05834	0.98
T01607	R05835	0.98
T01607	R05836	0.98
T01607	R05837	0.98
T01607	R05838	0.98
T01607	R05839	0.98
T01607	R04555	0.98
T01607	R24728	0.98
T01609	R10593	0.98
T01609	R13359	0.98
T01609	R14552	0.98
T01609	R14551	0.98
T01609	R10172	0.98
T01609	R10594	0.98
T01609	R10595	0.98
T01609	R10596	0.98
T01609	R13358	0.98
T01609	R03219	0.98
T01609	R13354	0.98
T01609	R30385	0.98
T01609	R13356	0.98
T01609	R13357	0.98
T01609	R13220	0.98
T01609	R13214	0.98
T01609	R41639	0.98
T01609	R18841	0.98
T01609	R18842	0.98
T01609	R18844	0.98
T01609	R18845	0.98
T01609	R18846	0.98
T01609	R10395	0.98
T01609	R10350	0.98
T01609	R10227	0.98
T01609	R30383	0.98
T01609	R10597	0.98
T01609	R10599	0.98
T01609	R13355	0.98
T01609	R13291	0.98
T01609	R35875	0.98
T01610	R37690	0.98
T01610	R69246	0.98
T01610	R66110	0.98
T01610	R59202	0.98
T01610	R59204	0.98
T01610	R59205	0.98
T01610	R61588	0.98
T01610	R61590	0.98
T01610	R66432	0.98
T01610	R64303	0.98
T01610	R31347	0.98
T01610	R67245	0.98
T01610	R68677	0.98
T01610	R59387	0.98
T01610	R65238	0.98
T01610	R26853	0.98
T01610	R34132	0.98
T01610	R63898	0.98
T01610	R58827	0.98
T01610	R68582	0.98
T01610	R66275	0.98
T01610	R66225	0.98
T01610	R37187	0.98
T01610	R66957	0.98
T01610	R34081	0.98
T01610	R30002	0.98
T01610	R65043	0.98
T01610	R65540	0.98
T01610	R61356	0.98
T01610	R61357	0.98
T01610	R25548	0.98
T01610	R25551	0.98
T01610	R25552	0.98
T01610	R37108	0.98
T01610	R60750	0.98
T01610	R60753	0.98
T01610	R60755	0.98
T01610	R22296	0.98
T01610	R40949	0.98
T01610	R40950	0.98
T01610	R25461	0.98
T01610	R25462	0.98
T01610	R33088	0.98
T01610	R33089	0.98
T01610	R68578	0.98
T01610	R10172	0.98
T01610	R30114	0.98
T01610	R59262	0.98
T01610	R63851	0.98
T01610	R28138	0.98
T01610	R03219	0.98
T01610	R24274	0.98
T01610	R34041	0.98
T01610	R37364	0.98
T01610	R61235	0.98
T01610	R61236	0.98
T01610	R60063	0.98
T01610	R60065	0.98
T01610	R60977	0.98
T01610	R60979	0.98
T01610	R68587	0.98
T01610	R62425	0.98
T01610	R66621	0.98
T01610	R66623	0.98
T01610	R32840	0.98
T01610	R61640	0.98
T01610	R61643	0.98
T01610	R61644	0.98
T01610	R61646	0.98
T01610	R42118	0.98
T01610	R32561	0.98
T01610	R66208	0.98
T01610	R66261	0.98
T01610	R60906	0.98
T01610	R66973	0.98
T01610	R22269	0.98
T01610	R56294	0.98
T01610	R56295	0.98
T01610	R38333	0.98
T01610	R59928	0.98
T01610	R62413	0.98
T01610	R62415	0.98
T01610	R37966	0.98
T01610	R60938	0.98
T01610	R29662	0.98
T01610	R60537	0.98
T01610	R69952	0.98
T01610	R69952	0.98
T01610	R69957	0.98
T01610	R69957	0.98
T01610	R69947	0.98
T01610	R69947	0.98
T01610	R69958	0.98
T01610	R69958	0.98
T01610	R70000	0.98
T01610	R69953	0.98
T01610	R69953	0.98
T01610	R69954	0.98
T01610	R69954	0.98
T01610	R32046	0.98
T01610	R62373	0.98
T01610	R55875	0.98
T01610	R55877	0.98
T01610	R55878	0.98
T01610	R38547	0.98
T01610	R38556	0.98
T01610	R64295	0.98
T01610	R28320	0.98
T01610	R28322	0.98
T01610	R62011	0.98
T01610	R62294	0.98
T01610	R55864	0.98
T01610	R55865	0.98
T01610	R61248	0.98
T01610	R21396	0.98
T01610	R22177	0.98
T01610	R22178	0.98
T01610	R57132	0.98
T01610	R64756	0.98
T01610	R22251	0.98
T01610	R67226	0.98
T01610	R67228	0.98
T01610	R67229	0.98
T01610	R66278	0.98
T01610	R31370	0.98
T01610	R66065	0.98
T01610	R56153	0.98
T01610	R34762	0.98
T01610	R62003	0.98
T01610	R60749	0.98
T01610	R64712	0.98
T01610	R64713	0.98
T01610	R66696	0.98
T01610	R64719	0.98
T01610	R64721	0.98
T01610	R64728	0.98
T01610	R26928	0.98
T01610	R37361	0.98
T01610	R13214	0.98
T01610	R30322	0.98
T01610	R30323	0.98
T01610	R59497	0.98
T01610	R66059	0.98
T01610	R31486	0.98
T01610	R67072	0.98
T01610	R68460	0.98
T01610	R68756	0.98
T01610	R68757	0.98
T01610	R66317	0.98
T01610	R30348	0.98
T01610	R10395	0.98
T01610	R10350	0.98
T01610	R30326	0.98
T01610	R60855	0.98
T01610	R42172	0.98
T01610	R41508	0.98
T01610	R41510	0.98
T01610	R66025	0.98
T01610	R28527	0.98
T01610	R28597	0.98
T01610	R64317	0.98
T01610	R64318	0.98
T01610	R59253	0.98
T01610	R59258	0.98
T01610	R57422	0.98
T01610	R10227	0.98
T01610	R62005	0.98
T01610	R66027	0.98
T01610	R28141	0.98
T01610	R30398	0.98
T01610	R65544	0.98
T01610	R66410	0.98
T01610	R66411	0.98
T01610	R66068	0.98
T01610	R61889	0.98
T01610	R61230	0.98
T01610	R61231	0.98
T01610	R61232	0.98
T01610	R63070	0.98
T01610	R34092	0.98
T01610	R56138	0.98
T01610	R22208	0.98
T01610	R37848	0.98
T01610	R32375	0.98
T01610	R65271	0.98
T01610	R66222	0.98
T01610	R31523	0.98
T01610	R62890	0.98
T01610	R62892	0.98
T01616	R25601	0.98
T01616	R28177	0.98
T01616	R12725	0.98
T01616	R28016	0.98
T01616	R12720	0.98
T01616	R25598	0.98
T01616	R61523	0.98
T01616	R12722	0.98
T01616	R12708	0.98
T01616	R25016	0.98
T01616	R63991	0.98
T01616	R61513	0.98
T01616	R28232	0.98
T01616	R12718	0.98
T01616	R12721	0.98
T01616	R28218	0.98
T01616	R37463	0.98
T01616	R27998	0.98
T01616	R27985	0.98
T01616	R27986	0.98
T01616	R12723	0.98
T01616	R12717	0.98
T01616	R61520	0.98
T01616	R29815	0.98
T01616	R29817	0.98
T01616	R29434	0.98
T01616	R12724	0.98
T01616	R39803	0.98
T01616	R69829	0.98
T01616	R12706	0.98
T01620	R00242	0.98
T01632	R39579	0.98
T01661	R00973	0.98
T01661	R00974	0.98
T01661	R00975	0.98
T01661	R00976	0.98
T01661	R00978	0.98
T01661	R14315	0.98
T01661	R14316	0.98
T01661	R12328	0.98
T01661	R12329	0.98
T01661	R34883	0.98
T01661	R23811	0.98
T01661	R02234	0.98
T01661	R29385	0.98
T01661	R34881	0.98
T01664	R20283	0.98
T01664	R20284	0.98
T01664	R20285	0.98
T01664	R20286	0.98
T01664	R20287	0.98
T01664	R20288	0.98
T01664	R20330	0.98
T01664	R11338	0.98
T01664	R20261	0.98
T01664	R20295	0.98
T01664	R20371	0.98
T01664	R03931	0.98
T01664	R20294	0.98
T01665	R09388	0.98
T01667	R32831	0.98
T01667	R02384	0.98
T01667	R03695	0.98
T01667	R01940	0.98
T01667	R02241	0.98
T01670	R02384	0.98
T01670	R03695	0.98
T01670	R01940	0.98
T01670	R02241	0.98
T01672	R60315	0.98
T01672	R18813	0.98
T01673	R03409	0.98
T01673	R02146	0.98
T01673	R00637	0.98
T01673	R00797	0.98
T01673	R03424	0.98
T01673	R32831	0.98
T01673	R30941	0.98
T01673	R02384	0.98
T01673	R03695	0.98
T01673	R30949	0.98
T01673	R59208	0.98
T01673	R01940	0.98
T01673	R59191	0.98
T01673	R59196	0.98
T01673	R11435	0.98
T01673	R02241	0.98
T01673	R04826	0.98
T01673	R04827	0.98
T01702	R15446	0.98
T01702	R15498	0.98
T01702	R15443	0.98
T01702	R15445	0.98
T01702	R15447	0.98
T01702	R15448	0.98
T01702	R15452	0.98
T01702	R22794	0.98
T01702	R15706	0.98
T01702	R66340	0.98
T01705	R19055	0.98
T01705	R19056	0.98
T01705	R19057	0.98
T01705	R19058	0.98
T01705	R19059	0.98
T01705	R19060	0.98
T01705	R19061	0.98
T01705	R19062	0.98
T01705	R19063	0.98
T01705	R19064	0.98
T01705	R19065	0.98
T01705	R19066	0.98
T01705	R19067	0.98
T01705	R19068	0.98
T01705	R19069	0.98
T01705	R19070	0.98
T01705	R19071	0.98
T01705	R19072	0.98
T01705	R19073	0.98
T01713	R22992	0.98
T01734	R33711	0.98
T01734	R22696	0.98
T01767	R19628	0.98
T01767	R19234	0.98
T01770	R09235	0.98
T01795	R02117	0.98
T01795	R02720	0.98
T01795	R12152	0.98
T01795	R12194	0.98
T01795	R39628	0.98
T01795	R37174	0.98
T01795	R37175	0.98
T01795	R37176	0.98
T01795	R31421	0.98
T01795	R64885	0.98
T01795	R57285	0.98
T01795	R33930	0.98
T01795	R62634	0.98
T01795	R62635	0.98
T01795	R13159	0.98
T01795	R13160	0.98
T01795	R13161	0.98
T01795	R13162	0.98
T01795	R13163	0.98
T01795	R39629	0.98
T01795	R62633	0.98
T01795	R29931	0.98
T01795	R59581	0.98
T01795	R59583	0.98
T01795	R41678	0.98
T01795	R62746	0.98
T01795	R13296	0.98
T01795	R60494	0.98
T01795	R57895	0.98
T01795	R33929	0.98
T01795	R66417	0.98
T01795	R60675	0.98
T01795	R13274	0.98
T01795	R29597	0.98
T01795	R34085	0.98
T01795	R34130	0.98
T01795	R34131	0.98
T01795	R13226	0.98
T01795	R13227	0.98
T01795	R13228	0.98
T01795	R02651	0.98
T01795	R24735	0.98
T01795	R34038	0.98
T01795	R00270	0.98
T01795	R30403	0.98
T01795	R29363	0.98
T01796	R00272	0.98
T01803	R12540	0.98
T01803	R60792	0.98
T01803	R04356	0.98
T01803	R37671	0.98
T01803	R60806	0.98
T01803	R64389	0.98
T01803	R40284	0.98
T01803	R13230	0.98
T01804	R00990	0.98
T01804	R33105	0.98
T01804	R30338	0.98
T01804	R56818	0.98
T01804	R61579	0.98
T01804	R61581	0.98
T01804	R25973	0.98
T01804	R19647	0.98
T01804	R19650	0.98
T01804	R19652	0.98
T01804	R21155	0.98
T01804	R36461	0.98
T01804	R36457	0.98
T01804	R36458	0.98
T01804	R36459	0.98
T01804	R04344	0.98
T01804	R12441	0.98
T01804	R68780	0.98
T01804	R37757	0.98
T01804	R31586	0.98
T01804	R21585	0.98
T01804	R20182	0.98
T01804	R04358	0.98
T01804	R22899	0.98
T01804	R21524	0.98
T01804	R16911	0.98
T01804	R33104	0.98
T01804	R20409	0.98
T01804	R58704	0.98
T01804	R61147	0.98
T01804	R31381	0.98
T01804	R62799	0.98
T01804	R62825	0.98
T01804	R23531	0.98
T01804	R25570	0.98
T01804	R24495	0.98
T01804	R33077	0.98
T01804	R36773	0.98
T01804	R22907	0.98
T01804	R28321	0.98
T01804	R01088	0.98
T01804	R04736	0.98
T01804	R63383	0.98
T01804	R63423	0.98
T01804	R63454	0.98
T01804	R39352	0.98
T01804	R33057	0.98
T01804	R16941	0.98
T01804	R38994	0.98
T01804	R41150	0.98
T01804	R21389	0.98
T01804	R21390	0.98
T01804	R42481	0.98
T01804	R25638	0.98
T01804	R21354	0.98
T01804	R31845	0.98
T01804	R37756	0.98
T01804	R37764	0.98
T01804	R36031	0.98
T01804	R16969	0.98
T01804	R22397	0.98
T01804	R22398	0.98
T01804	R22400	0.98
T01804	R38376	0.98
T01804	R38377	0.98
T01804	R38378	0.98
T01804	R39904	0.98
T01804	R16955	0.98
T01804	R25045	0.98
T01804	R62609	0.98
T01804	R22610	0.98
T01804	R22905	0.98
T01804	R37048	0.98
T01804	R20616	0.98
T01804	R20617	0.98
T01804	R24778	0.98
T01804	R30918	0.98
T01804	R59545	0.98
T01804	R58346	0.98
T01804	R58351	0.98
T01804	R16987	0.98
T01804	R22902	0.98
T01804	R59750	0.98
T01804	R13353	0.98
T01804	R22901	0.98
T01804	R21203	0.98
T01804	R34317	0.98
T01804	R29981	0.98
T01804	R29980	0.98
T01804	R28124	0.98
T01805	R04345	0.98
T01814	R20298	0.98
T01814	R20299	0.98
T01814	R20290	0.98
T01814	R20292	0.98
T01814	R20293	0.98
T01823	R41515	0.98
T01823	R67139	0.98
T01823	R67140	0.98
T01823	R67141	0.98
T01823	R69372	0.98
T01823	R66407	0.98
T01823	R41347	0.98
T01823	R41349	0.98
T01823	R41350	0.98
T01823	R41351	0.98
T01823	R40192	0.98
T01823	R40193	0.98
T01823	R04731	0.98
T01839	R04924	0.98
T01839	R02307	0.98
T01839	R02308	0.98
T01839	R02309	0.98
T01839	R02310	0.98
T01839	R02311	0.98
T01839	R02312	0.98
T01839	R60220	0.98
T01839	R63451	0.98
T01839	R31233	0.98
T01839	R63448	0.98
T01839	R04858	0.98
T01839	R04859	0.98
T01839	R04860	0.98
T01839	R04861	0.98
T01839	R04862	0.98
T01839	R04863	0.98
T01839	R04864	0.98
T01839	R04865	0.98
T01839	R04866	0.98
T01839	R04867	0.98
T01839	R04868	0.98
T01839	R04925	0.98
T01839	R02262	0.98
T01840	R02307	0.98
T01840	R02308	0.98
T01840	R02309	0.98
T01840	R02310	0.98
T01840	R02311	0.98
T01840	R02312	0.98
T01840	R04858	0.98
T01840	R04859	0.98
T01840	R04861	0.98
T01840	R02262	0.98
T01841	R02307	0.98
T01841	R02308	0.98
T01841	R02309	0.98
T01841	R02310	0.98
T01841	R02311	0.98
T01841	R02312	0.98
T01841	R02262	0.98
T01842	R02307	0.98
T01842	R02308	0.98
T01842	R02309	0.98
T01842	R02310	0.98
T01842	R02311	0.98
T01842	R02312	0.98
T01842	R02262	0.98
T01851	R21570	0.98
T01851	R21573	0.98
T01851	R21576	0.98
T01851	R13015	0.98
T01851	R04663	0.98
T01851	R21567	0.98
T01851	R14740	0.98
T01851	R14743	0.98
T01853	R57814	0.98
T01853	R60520	0.98
T01853	R60522	0.98
T01853	R60523	0.98
T01853	R60524	0.98
T01853	R60526	0.98
T01853	R61000	0.98
T01853	R60998	0.98
T01853	R60999	0.98
T01853	R60953	0.98
T01853	R60996	0.98
T01853	R67975	0.98
T01853	R61710	0.98
T01853	R61711	0.98
T01853	R32217	0.98
T01859	R15124	0.98
T01859	R33253	0.98
T01861	R66097	0.98
T01861	R21448	0.98
T01872	R02227	0.98
T01876	R28555	0.98
T01876	R28558	0.98
T01876	R28559	0.98
T01876	R28561	0.98
T01876	R28562	0.98
T01876	R56958	0.98
T01876	R56959	0.98
T01876	R56960	0.98
T01880	R08616	0.98
T01920	R03199	0.98
T01920	R03526	0.98
T01920	R03530	0.98
T01920	R03531	0.98
T01920	R03561	0.98
T01920	R03562	0.98
T01920	R00973	0.98
T01920	R00974	0.98
T01920	R00975	0.98
T01920	R02163	0.98
T01920	R12350	0.98
T01920	R00591	0.98
T01920	R00593	0.98
T01920	R00595	0.98
T01920	R03551	0.98
T01920	R03552	0.98
T01920	R03555	0.98
T01920	R03556	0.98
T01920	R19531	0.98
T01920	R01480	0.98
T01920	R01481	0.98
T01925	R20825	0.98
T01925	R29232	0.98
T01925	R29238	0.98
T01925	R29912	0.98
T01925	R66040	0.98
T01925	R30655	0.98
T01925	R30369	0.98
T01925	R30650	0.98
T01925	R30143	0.98
T01925	R32656	0.98
T01925	R21544	0.98
T01925	R29147	0.98
T01925	R29148	0.98
T01925	R29149	0.98
T01931	R61153	0.98
T01931	R30510	0.98
T01931	R40311	0.98
T01931	R61726	0.98
T01931	R25550	0.98
T01931	R25553	0.98
T01931	R30655	0.98
T01931	R30369	0.98
T01931	R30650	0.98
T01931	R29952	0.98
T01931	R24123	0.98
T01931	R25474	0.98
T01931	R25475	0.98
T01931	R68249	0.98
T01931	R68253	0.98
T01931	R22506	0.98
T01931	R66698	0.98
T01931	R66699	0.98
T01931	R66701	0.98
T01931	R64783	0.98
T01931	R32472	0.98
T01945	R29672	0.98
T01945	R29954	0.98
T01945	R08181	0.98
T01945	R30033	0.98
T01945	R30062	0.98
T01945	R13414	0.98
T01945	R28018	0.98
T01945	R24088	0.98
T01945	R08184	0.98
T01945	R29670	0.98
T01945	R00931	0.98
T01945	R24997	0.98
T01945	R27348	0.98
T01945	R68306	0.98
T01945	R08170	0.98
T01945	R29645	0.98
T01945	R24474	0.98
T01945	R59910	0.98
T01945	R56100	0.98
T01945	R29899	0.98
T01945	R41849	0.98
T01945	R14626	0.98
T01945	R14627	0.98
T01945	R20468	0.98
T01945	R56045	0.98
T01945	R29724	0.98
T01945	R14705	0.98
T01945	R29735	0.98
T01945	R61039	0.98
T01945	R69250	0.98
T01945	R69251	0.98
T01945	R02348	0.98
T01945	R02349	0.98
T01945	R05049	0.98
T01945	R05051	0.98
T01945	R05053	0.98
T01945	R24087	0.98
T01945	R05080	0.98
T01945	R05097	0.98
T01945	R24711	0.98
T01945	R29658	0.98
T01945	R29799	0.98
T01945	R29800	0.98
T01945	R58748	0.98
T01945	R58749	0.98
T01945	R29590	0.98
T01946	R23653	0.98
T01946	R69880	0.98
T01946	R69892	0.98
T01946	R69894	0.98
T01946	R27594	0.98
T01948	R24112	0.98
T01948	R29672	0.98
T01948	R29954	0.98
T01948	R64126	0.98
T01948	R29890	0.98
T01948	R68448	0.98
T01948	R31300	0.98
T01948	R31303	0.98
T01948	R31304	0.98
T01948	R08181	0.98
T01948	R08182	0.98
T01948	R30033	0.98
T01948	R57514	0.98
T01948	R68030	0.98
T01948	R05082	0.98
T01948	R05094	0.98
T01948	R30062	0.98
T01948	R13414	0.98
T01948	R28018	0.98
T01948	R24088	0.98
T01948	R65897	0.98
T01948	R65898	0.98
T01948	R65899	0.98
T01948	R13475	0.98
T01948	R29619	0.98
T01948	R29670	0.98
T01948	R00930	0.98
T01948	R00931	0.98
T01948	R24997	0.98
T01948	R27348	0.98
T01948	R29768	0.98
T01948	R68306	0.98
T01948	R08170	0.98
T01948	R14628	0.98
T01948	R29951	0.98
T01948	R29645	0.98
T01948	R24127	0.98
T01948	R67126	0.98
T01948	R24474	0.98
T01948	R39585	0.98
T01948	R29835	0.98
T01948	R56100	0.98
T01948	R14626	0.98
T01948	R14627	0.98
T01948	R29765	0.98
T01948	R29724	0.98
T01948	R29735	0.98
T01948	R08185	0.98
T01948	R69250	0.98
T01948	R69251	0.98
T01948	R24087	0.98
T01948	R30940	0.98
T01948	R05080	0.98
T01948	R27351	0.98
T01948	R29658	0.98
T01950	R01913	0.98
T01950	R01807	0.98
T01950	R02174	0.98
T01950	R00077	0.98
T01950	R03260	0.98
T01950	R03666	0.98
T01950	R00237	0.98
T01950	R00238	0.98
T01950	R02910	0.98
T01950	R03302	0.98
T01950	R03305	0.98
T01950	R18909	0.98
T01950	R02970	0.98
T01950	R01625	0.98
T01950	R00431	0.98
T01951	R01913	0.98
T01951	R01807	0.98
T01951	R02174	0.98
T01951	R00077	0.98
T01951	R03260	0.98
T01951	R03666	0.98
T01951	R00237	0.98
T01951	R00238	0.98
T01951	R02910	0.98
T01951	R03302	0.98
T01951	R03305	0.98
T01951	R02970	0.98
T01951	R01625	0.98
T01951	R00431	0.98
T01953	R34470	0.98
T01953	R02175	0.98
T01954	R02175	0.98
T01957	R63295	0.98
T01957	R03915	0.98
T01957	R00901	0.98
T01967	R63421	0.98
T01967	R19707	0.98
T01967	R63381	0.98
T01974	R04606	0.98
T01975	R36389	0.98
T01975	R59465	0.98
T01975	R40196	0.98
T01975	R30927	0.98
T01975	R34574	0.98
T01975	R34588	0.98
T01975	R34589	0.98
T01975	R57831	0.98
T01975	R57832	0.98
T01975	R57829	0.98
T01975	R57830	0.98
T01975	R36388	0.98
T01975	R04605	0.98
T01977	R36254	0.98
T01977	R66333	0.98
T01977	R60543	0.98
T01977	R37577	0.98
T01977	R37580	0.98
T01977	R37581	0.98
T01977	R30618	0.98
T01977	R68064	0.98
T01977	R36308	0.98
T01977	R26709	0.98
T01977	R26886	0.98
T01977	R14540	0.98
T01977	R39947	0.98
T01977	R35816	0.98
T01977	R29689	0.98
T01977	R29093	0.98
T01977	R30939	0.98
T01977	R39833	0.98
T01977	R31611	0.98
T01977	R14724	0.98
T01977	R14725	0.98
T01977	R36379	0.98
T01977	R66690	0.98
T01977	R59836	0.98
T01977	R26793	0.98
T01977	R09882	0.98
T01977	R60850	0.98
T01977	R40652	0.98
T01977	R32816	0.98
T01977	R22860	0.98
T01977	R08494	0.98
T01977	R39479	0.98
T01977	R38461	0.98
T01977	R27962	0.98
T01977	R13178	0.98
T01977	R29975	0.98
T01977	R14478	0.98
T01977	R14480	0.98
T01977	R32295	0.98
T01977	R21760	0.98
T01977	R21763	0.98
T01977	R21747	0.98
T01977	R33800	0.98
T01977	R31616	0.98
T01977	R05017	0.98
T01977	R05020	0.98
T01978	R66333	0.98
T01978	R64299	0.98
T01978	R60543	0.98
T01978	R37581	0.98
T01978	R30618	0.98
T01978	R04348	0.98
T01978	R25298	0.98
T01978	R36995	0.98
T01978	R61970	0.98
T01978	R26709	0.98
T01978	R61832	0.98
T01978	R20982	0.98
T01978	R29738	0.98
T01978	R14540	0.98
T01978	R22557	0.98
T01978	R22542	0.98
T01978	R39947	0.98
T01978	R39854	0.98
T01978	R35816	0.98
T01978	R26802	0.98
T01978	R31706	0.98
T01978	R31708	0.98
T01978	R41737	0.98
T01978	R28548	0.98
T01978	R29689	0.98
T01978	R29092	0.98
T01978	R29093	0.98
T01978	R30620	0.98
T01978	R30939	0.98
T01978	R14544	0.98
T01978	R25018	0.98
T01978	R26674	0.98
T01978	R39833	0.98
T01978	R31611	0.98
T01978	R14724	0.98
T01978	R14725	0.98
T01978	R26758	0.98
T01978	R39281	0.98
T01978	R59836	0.98
T01978	R26793	0.98
T01978	R09882	0.98
T01978	R34900	0.98
T01978	R31188	0.98
T01978	R39889	0.98
T01978	R32816	0.98
T01978	R22860	0.98
T01978	R56920	0.98
T01978	R60863	0.98
T01978	R34120	0.98
T01978	R36611	0.98
T01978	R08494	0.98
T01978	R25195	0.98
T01978	R38461	0.98
T01978	R27962	0.98
T01978	R13178	0.98
T01978	R14478	0.98
T01978	R14480	0.98
T01978	R19623	0.98
T01978	R19624	0.98
T01978	R21760	0.98
T01978	R21763	0.98
T01978	R21747	0.98
T01978	R31592	0.98
T01978	R34765	0.98
T01978	R31616	0.98
T01978	R33593	0.98
T01978	R05017	0.98
T01978	R05020	0.98
T01979	R03576	0.98
T01979	R28303	0.98
T01979	R28304	0.98
T01979	R02248	0.98
T01980	R13015	0.98
T01980	R34517	0.98
T01980	R04663	0.98
T01981	R03576	0.98
T01981	R02248	0.98
T01982	R03576	0.98
T01982	R02248	0.98
T01991	R21775	0.98
T01991	R62338	0.98
T01991	R41978	0.98
T01991	R14540	0.98
T01991	R26802	0.98
T01991	R31706	0.98
T01991	R31708	0.98
T01991	R41737	0.98
T01991	R28305	0.98
T01991	R29092	0.98
T01991	R30937	0.98
T01991	R14544	0.98
T01991	R26674	0.98
T01991	R14725	0.98
T01991	R26758	0.98
T01991	R39281	0.98
T01991	R66690	0.98
T01991	R59837	0.98
T01991	R26793	0.98
T01991	R34900	0.98
T01991	R35944	0.98
T01991	R60863	0.98
T01991	R36611	0.98
T01991	R38461	0.98
T01991	R29975	0.98
T01991	R14478	0.98
T01991	R14480	0.98
T01991	R21738	0.98
T01991	R33879	0.98
T02015	R37434	0.98
T02038	R30511	0.98
T02038	R64952	0.98
T02038	R13560	0.98
T02038	R31466	0.98
T02038	R64740	0.98
T02038	R31463	0.98
T02038	R64743	0.98
T02038	R14453	0.98
T02038	R25968	0.98
T02038	R30651	0.98
T02038	R30654	0.98
T02038	R30648	0.98
T02038	R30649	0.98
T02038	R31464	0.98
T02038	R31475	0.98
T02066	R02386	0.98
T02066	R26234	0.98
T02066	R25964	0.98
T02066	R15106	0.98
T02066	R64846	0.98
T02066	R64850	0.98
T02066	R26656	0.98
T02066	R21052	0.98
T02066	R25722	0.98
T02066	R60985	0.98
T02066	R25528	0.98
T02066	R25529	0.98
T02066	R31564	0.98
T02066	R37217	0.98
T02068	R04050	0.98
T02068	R04051	0.98
T02068	R04052	0.98
T02068	R04049	0.98
T02068	R02386	0.98
T02068	R04069	0.98
T02068	R32810	0.98
T02068	R33634	0.98
T02068	R35848	0.98
T02068	R14490	0.98
T02068	R04274	0.98
T02068	R13565	0.98
T02068	R01711	0.98
T02068	R04722	0.98
T02068	R31083	0.98
T02068	R35479	0.98
T02068	R35223	0.98
T02068	R32811	0.98
T02068	R32812	0.98
T02068	R32813	0.98
T02068	R13568	0.98
T02068	R13569	0.98
T02068	R13570	0.98
T02068	R33520	0.98
T02068	R33521	0.98
T02068	R31181	0.98
T02068	R31077	0.98
T02068	R03475	0.98
T02068	R08122	0.98
T02068	R02685	0.98
T02068	R02982	0.98
T02068	R01068	0.98
T02068	R13573	0.98
T02068	R01155	0.98
T02068	R02238	0.98
T02068	R03675	0.98
T02075	R35077	0.98
T02079	R15750	0.98
T02079	R15751	0.98
T02079	R15752	0.98
T02079	R15753	0.98
T02082	R55766	0.98
T02082	R36740	0.98
T02082	R36766	0.98
T02082	R30060	0.98
T02087	R15380	0.98
T02087	R09696	0.98
T02087	R08497	0.98
T02087	R09699	0.98
T02087	R35078	0.98
T02092	R21614	0.98
T02104	R00754	0.98
T02104	R00762	0.98
T02104	R04287	0.98
T02104	R02181	0.98
T02114	R04448	0.98
T02128	R03598	0.98
T02128	R03600	0.98
T02128	R03603	0.98
T02128	R03604	0.98
T02128	R00040	0.98
T02128	R00466	0.98
T02128	R00961	0.98
T02128	R03582	0.98
T02129	R01155	0.98
T02129	R01224	0.98
T02130	R01155	0.98
T02130	R01224	0.98
T02141	R31088	0.98
T02168	R00996	0.98
T02168	R01002	0.98
T02168	R03170	0.98
T02169	R00996	0.98
T02169	R01002	0.98
T02169	R03170	0.98
T02211	R12217	0.98
T02211	R27100	0.98
T02211	R57741	0.98
T02211	R63615	0.98
T02211	R63617	0.98
T02211	R63618	0.98
T02211	R63614	0.98
T02211	R63613	0.98
T02211	R29685	0.98
T02211	R29687	0.98
T02211	R59274	0.98
T02211	R59278	0.98
T02211	R59281	0.98
T02211	R60048	0.98
T02212	R66391	0.98
T02212	R68712	0.98
T02216	R00996	0.98
T02216	R01002	0.98
T02216	R01015	0.98
T02216	R01016	0.98
T02216	R01017	0.98
T02216	R01018	0.98
